date,title,link,content
None,None,https://n.news.naver.com/mnews/article/366/0000896651?sid=101,[]
None,None,https://n.news.naver.com/mnews/article/215/0001104712?sid=101,[]
2023-06-22 17:10:01,"셀트리온, 500억원 규모 자사주 추가 매입…올해만 세 번째",https://n.news.naver.com/mnews/article/031/0000753886?sid=101,"[
지난해 약 2500억원 이어 올해까지 4000억원 가량 취득셀트리온이 주가 안정과 주주가치 제고를 위해 약 500억원 규모의 자사주를 매입한다고 22일 밝혔다.이날 셀트리온은 이사회를 개최하고 자사주 총 31만4천466주를 취득한다고 의결했다. 이달 23일부터 9월 22일까지 장내매수를 통해 진행될 계획이다.



서정진 셀트리온그룹 회장. [사진=셀트리온]셀트리온은 지난 2월과 3월에 이어 올해 세 번째 자사주 매입을 결정했다. 이번에 추가로 매입하는 자사주를 포함해 올해에만 총 97만1천820주, 약 1천500억원의 자사주를 취득하게 된다.셀트리온은 지난해에도 총 155만5천883주(2천535억원) 규모의 자사주 매입을 완료했다.셀트리온 관계자는 ""셀트리온의 사업 성장에 대한 자신감과 주주가치 제고를 위한 노력으로 올해 세번째 자사주 매입을 진행하게 됐다""며 ""자사주 취득과 더불어 다양한 제품 파이프라인과 미래 성장동력 확보 등을 통해 사업 경쟁력을 강화하고, 기업가치 보존과 주주가치 제고를 위해 지속적으로 노력하겠다""고 밝혔다.셀트리온은 현재 글로벌 금융시장과 그룹사의 사업 진행 상황 등을 고려해 합병 시기를 조율하고 있는 만큼, 전반적인 상황을 감안해 자사주 매입을 진행한다는 방침이다.서정진 셀트리온그룹 회장은 3월 온라인 기자간담회에서 셀트리온과 셀트리온헬스케어, 셀트리온제약 등 상장 3사 합병에 대해 ""준비 단계는 거의 종료됐으며, 금융시장이 안정화된 것으로 보이면 마일스톤을 제시할 것이고, 그러면 합병까지는 4개월 안에 마무리될 수 있을 것이다""고 말했다. 서 회장은 올해 정기 주주총회에서 상장 3사의 사내이사 겸 이사회 공동의장으로 선임되기도 했다.
]"
2023-06-22 16:23:01,"[마켓뷰] 파월 매파적 발언에도 버텼다... 코스피, 2590선 상승 마감",https://n.news.naver.com/mnews/article/366/0000911228?sid=101,"[
‘가상자산 강세’ 비트코인 3만달러 돌파원·달러 환율, 0.22% 오른 1294.4원 마감외국인, 삼성전자 순매수 1위        간밤 제롬 파월 연방준비제도(Fed·연준) 의장이 올해 기준금리를 추가로 인상할 수 있다는 입장을 내놓으면서 뉴욕 증시가 출렁였다. 22일 코스피지수 역시 하락세로 출발했지만, 기관 매수에 상승 전환하며 2590선에서 강보합 마감했다.



22일 명동 하나은행 본점 딜링룸 전광판/연합뉴스        이날 코스피지수는 전일 대비 11.07포인트(0.43%) 오른 2593.70으로 장을 마쳤다. 코스피지수는 장 초반 2575.65까지 떨어졌다가 기관 매수세에 상승세로 돌아섰다. 투자자별로 기관 투자자가 2373억원을 사들였다. 반면 외국인, 개인은 각각 1253억원, 1109억원을 팔아치웠다.이날 기관이 가장 많이 산 종목은 하이브(377억원), POSCO홀딩스(333억원), 삼성전자(246억원) 순이었다. 이어 외국 순매수 상위 종목에는 삼성전자(1423억원), LG에너지솔루션(321억원), 현대로템(171억원) 등이 이름을 올렸다.코스피 업종별로 철강금속(1.74%), 보험(1.37%), 전기전자(0.78%) 등이 올랐다. 반면 기계(1.66%), 운수장비(0.51%), 전기가스업(0.31%) 등은 내렸다.시가총액 상위종목에서는 POSCO홀딩스가 3%대 상승세로 마감했다. 이어 삼성전자, LG에너지솔루션은 1%대 오름세를 기록했다. 반면 SK하이닉스, 현대차 등은 하락세로 장을 마쳤다.이날 코스닥지수는 전일 대비 0.68포인트(0.08%) 오른 876.38에 장을 마쳤다. 기관, 외국인이 각각 459억원, 358억원을 사들였다. 반면 개인은 440억원을 팔아치웠다.코스닥 업종별로 금속(1.23%), 디지털콘텐츠(0.99%), 일반전기전자(0.83%) 등이 상승했다. 반면 통신장비(1.71%), 오락·문화(1.51%), 운송장비·부품(1.50%) 등은 하락했다.시가총액 상위종목에서는 에코프로비엠, 셀트리온헬스케어, 엘앤에프, 셀트리온제약 등이 1%대 상승세로 마감했다. 반면 에스엠은 3%대 하락했다.이날 달러화에 대한 원화 환율(원‧달러 환율)은 전일 대비 0.22% 오른 1294.40원에 마감했다.한편 가상화폐 대장주 비트코인은 두 달 만에 3만달러를 돌파하고 있다. 세계 최대 자산운용사 블랙록이 비트코인(BTC) 상장지수펀드(ETF)를 신청했다는 소식에 매수세가 몰린 것으로 보인다. 이어 파월 의장이 “가상화폐가 화폐로서의 지위를 가진 것처럼 보인다”고 말한 점도 영향을 미쳤다.이날 오후 4시 12분 기준 코인마켓캡에서 비트코인 1개당 가격은 24시간 전과 비교해 4.41% 오른 3만137.45달러에 거래 중이다. 같은 시간 기준으로 이더리움은 5.38% 오른 1909.58달러에 가격이 형성됐다.
]"
2023-06-22 16:22:16,코스피 2600선 회복 실패…K-원자력·조선株도 '주춤',https://n.news.naver.com/mnews/article/008/0004902838?sid=101,"[
[내일의 전략]



임종철 디자인기자 /사진=임종철 디자인기자코스피와 코스닥이 상승 마감했다. 코스피지수는 2600선 돌파를 시도했으나 실패했다. 시가총액 상위 종목들이 혼조세를 이룬 가운데 그간 급등했던 일부 조선, 원자력 종목들에선 차익실현 매물이 출회돼 주가가 하락했다.22일 코스피지수는 전 거래일보다 11.07포인트(0.43%) 오른 2593.7로 장을 마감했다. 개인과 외국인은 각각 1102억원, 1284억원 순매도했지만 기관은 2363억원 순매수했다.전날(21일·현지시간) 제롬 파월 연방준비제도 의장의 매파적인 발언이 한국 증시에 부담을 줬으나 최근 지속된 하락에 대한 반발 매수세가 들어오며 상승 마감했다.업종별로 보면 철강및금속, 보험이 1%대 상승했다. 전기전자, 종이목재, 비금속광물, 통신업, 제조업, 금융업 등이 강보합세였다. 반면 기계가 1%대 하락했으며 운수장비, 전기가스업, 의료정밀, 섬유의복, 음식료품, 운수창고, 증권 등은 약보합세로 거래를 마쳤다.코스피 시총 상위 종목 중에선 POSCO홀딩스(3.53%)가 3%대 상승했다. 아울러 삼성전자(1.13%), LG에너지솔루션(1.97%), 셀트리온(1.64%), KB금융(1.92%), 신한지주(1.46%) 등은 1%대 상승 마감했다.반면 SK하이닉스(0.96%), 삼성바이오로직스(0.13%), LG화학(0.28%), 현대차(0.98%), 기아(0.6%), 카카오(0.4%) 등은 하락하며 장을 마쳤다. 최근 급등한 두산에너빌리티(6.54%), HD한국조선해양(2.57%) 등도 하락 마감했다.대규모의 유상증자를 단행한 CJ CGV도 전날에 이어 하락했다. CJ CGV는 전 거래일보다 940원(8.22%) 내린 1만500원을 기록하며 52주 신저가를 찍었다. 지난 20일 CJ CGV는 5700억원 규모의 주주배정 유상증자를 결의했다고 공시했다. 이번 증자로 7470만주를 새롭게 발행되는데 이는 증자 전 발행주식(4772만8537주)의 1.5배가 넘는다.이경민 대신증권 투자전략팀장은 ""POSCO홀딩스를 중심으로 철강금속 업종이 강세를 보였다""며 ""두산에너빌리티는 단기 차익실현 매물이 나오며 하락했고 운수장비, 섬유의복 업종도 수익률 하위권을 차지했다""고 분석했다.



임종철 디자인기자 /사진=임종철 디자인기자━코스닥 상승 마감…에코프로비엠, 셀트리온헬스케어 1%대 올라━코스닥도 상승 마감했다. 코스닥지수는 전 거래일보다 0.68포인트(0.08%) 오른 876.38로 장을 마감했다. 개인은 439억원 순매도했지만 외국인과 기관은 각각 335억원, 459억원 순매수했다.코스닥에선 금속이 1%대 상승했고 디지털콘텐츠, 일반전기전자, 화학, 유통, 소프트웨어, 기타서비스 등이 강보합세였다. 반면 통신장비, 오락문화, 운송장비부품, 종이목재, 비금속, 섬유의류 등은 1%대 하락 마감했다.코스닥 시총 1위인 에코프로비엠은 전 거래일보다 3500원(1.34%) 오른 26만5000원으로 장을 마감했다. 이와 함께 셀트리온헬스케어(1.33%), 엘앤에프(1.63%), 펄어비스(0.59%), 셀트리온제약(1.16%), 포스코DX(10.17%) 등도 상승하며 거래를 마쳤다.반면 JYP Ent.(0.3%), HLB(1.11%), 카카오게임즈(1.4%, 에스엠(3.87%) 등은 하락 마감했다.서울 외환시장에서 거래되는 원/달러 환율은 2.9원 오른 1294.9원으로 장을 마쳤다.
]"
2023-06-22 16:16:55,'매파' 파월 발언에도 코스피 반발 매수세…4거래일 만에 상승[시황종합],https://n.news.naver.com/mnews/article/421/0006883096?sid=101,"[
코스닥도 0.08% 오른 876선 마감



22일 오전 서울 중구 명동 하나은행 딜링룸 전광판. 2023.6.22/뉴스1 ⓒ News1 민경석 기자(서울=뉴스1) 이기림 기자 = 22일 코스피 지수는 간밤 제롬 파월 미국 연방준비제도(Fed) 의장의 매파적인 발언에도 불구하고 반발 매수세가 이어지며 4거래일 만에 상승 마감했다. 이날 코스피는 전날 대비 11.07p(0.43%) 상승한 2593.7에 마감했다. 기관은 2371억원 순매수했고, 개인은 1109억원, 외국인은 1253억원 각각 순매도했다.앞서 파월 의장은 하원 금융위원회에 출석해 반기 청문회에서 연준 위원들 대다수가 추가 2회 인상이 적절하다고 생각하고 있고, 6월 동결을 일시 중단이라고 표현하지 않으며, 2% 목표치로 인플레이션을 복귀시키는 데에 집중하고 있다고 밝혔다.이에 긴축 경계감이 높아지면서 코스피는 하락 출발했지만, 이내 반등하며 상승 마감했다. 김석환 미래에셋증권 연구원은 ""간밤 미국 증시가 파월 의장의 매파적 발언과 반도체 중심 매물 출회에 하락했음에도 불구하고 국내 증시는 하락 출발 후 반발 매수가 유입되며 상승했다""고 밝혔다.코스피 시가총액 상위 10개 종목 중 POSCO홀딩스(005490) 3.53%, LG에너지솔루션(373220) 1.97%, 삼성전자(005930) 1.13%, 삼성전자우(005935) 0.34% 등은 상승했다. 현대차(005380) -0.98%, SK하이닉스(000660) -0.96%, 기아(000270) -0.6%, LG화학(051910) -0.28%, 삼성바이오로직스(207940) -0.13% 등은 하락했다.상승 업종은 철강및금속(1.74%), 보험(1.37%), 전기,전자(0.78%), 종이,목재(0.77%), 비금속광물(0.69%) 등이다. 하락 업종은 기계(-1.66%), 운수장비(-0.51%), 전기가스업(-0.31%), 섬유,의복(-0.25%), 의료정밀(-0.25%) 등이다.코스닥은 전날 대비 0.68p(0.08%) 상승한 876.38를 기록했다. 외국인은 358억원, 기관은 459억원 각각 순매수했고 개인은 440억원 순매도했다.코스닥 시가총액 상위 10개 종목 중 엘앤에프(066970) 1.63%, 에코프로비엠(247540) 1.34%, 셀트리온헬스케어(091990) 1.33%, 셀트리온제약(068760) 1.16%, 펄어비스(263750) 0.59% 등은 상승했다. 카카오게임즈(293490) -1.4%, HLB(028300) -1.11%, JYP Ent.(035900) -0.3% 등은 하락했다.상승 업종은 금속(1.23%), 디지털컨텐츠(0.99%), 일반전기전자(0.83%), 유통(0.79%), 화학(0.79%) 등이다. 하락 업종은 통신장비(-1.71%), 오락·문화(-1.51%), 운송장비·부품(-1.50%), 종이·목재(-1.49%), 비금속(-1.08%) 등이다.서울외환시장에서 달러·원 환율은 전날보다 2.9원 오른 1294.9원으로 거래를 마쳤다.
		]"
2023-06-22 16:13:01,"하락 출발 코스피, 기관 매수세에 상승 마감…2590선",https://n.news.naver.com/mnews/article/277/0005276441?sid=101,"[
기관, 7거래일 만에 '사자'기관의 매수 우위로 인해 코스피지수가 4거래일 만에 상승 마감했다.



[이미지출처=연합뉴스]22일 코스피지수는 전거래일 대비 11.07포인트(0.43%) 오른 2593.70에 거래를 마감했다. 이날 지수는 6.98포인트(0.27%) 내린 2575.65에 출발했지만 상승 전환해 2597.76까지 상승했다. 개인과 외국인이 1106억원, 1253억원 상당 팔아치웠지만 기관이 홀로 2368억원가량 순매수했다. 기관은 7거래일 만에 사자로 돌아섰다.시가총액 상위 종목 중에선 POSCO홀딩스(3.53%), LG에너지솔루션(1.97%), 삼성전자(1.13%), 네이버(NAVER)(0.74%) 순으로 올랐다. 반면 현대차(-0.98%), SK하이닉스(-0.96%), 기아(-0.60%), LG화학(-0.28%), 삼성바이오로직스(-0.13%) 순으로 약세를 기록했다. 삼성SDI는 보합권에 머물렀다.업종별로는 철강·금속(1.74%), 보험(1.37%), 전기·전자(0.78%), 종이·목재(0.77%), 비금속광물(0.69%) 순으로 상승했다. 기계(-1.66%), 운수장비(-0.51%), 전기가스업(-0.31%), 섬유·의복, 의료정밀(-0.25%) 순으로 내렸다.김석환 미래에셋증권 연구원은 ""간밤 미국 증시가 제롬 파월 미국 연방준비제도(Fed) 의장의 매파적 발언과 반도체 중심의 매물 출회에 하락했음에도 국내 증시는 하락 출발 후 반발 매수가 유입되며 상승했다""고 설명했다.파월 의장은 하원 금융서비스위원회에 출석해 ""연방공개시장위원회(FOMC) 위원 대다수가 올해 두 번의 금리 인상이 있을 것이라고 생각한다""고 밝혔다. 그는 또 ""인플레이션이 지난해 중반 이후 어느 정도 누그러지고 있다""라면서도 ""여전히 인플레이션 압력이 높고 (물가안정 목표치인) 2%로 낮추기 위한 과정은 갈 길이 멀다""고 말했다.앞서 지난 14일 Fed는 FOMC 회의에서 기준금리를 동결하는 한편, 점도표상 연말 금리 전망치(중앙값)를 기존 5.1%에서 5.6%까지 끌어올리며 연내 두차례 베이비스텝(기준금리 0.25%포인트 인상) 가능성을 시사했다.이경민 대신증권 연구원은 ""연기금 중심으로 기관 자금이 유입되면서 지수가 올랐고 2,600선 회복 시도를 보였다""며 ""최근 지수가 계속 하락한 데 따른 반발 매수세 성격""이라고 했다.이날 원달러 환율은 전날보다 2.9원 오른 1294.9원에 마감했다.코스닥지수는 0.68포인트(0.08%) 오른 876.38에 장을 마쳤다. 4.91포인트(0.56%) 내린 870.79에 출발했지만 880.12까지 오르기도 했다. 개인은 440억원어치 순매도했고 외국인과 기관이 357억원, 459억원 상당 순매수했다.시가총액 상위 종목 중에선 엘앤에프(1.63%), 에코프로비엠(1.34%), 셀트리온헬스케어(1.33%), 셀트리온제약(1.16%), 펄어비스(0.59%) 순으로 상승했다. 카카오게임즈(-1.40%), HLB(-1.11%), JYP Ent.(-0.30) 순으로 하락했고 에코프로와 오스템임플란트는 보합권을 기록했다.
]"
2023-06-22 16:12:08,"[시황] 코스피, 연기금 순매수 주도로 상승…2600선 '목전' ",https://n.news.naver.com/mnews/article/629/0000223416?sid=101,"[
코스피 강세…0.43% 오른 2593.70 종료



22일 코스피가 전 거래일보다 0.43%(11.07포인트) 오른 2593.70에 마쳤다. /더팩트 DB22일 코스피가 전 거래일보다 0.43%(11.07포인트) 오른 2593.70에 마쳤다. 열흘 동안 약 1조 원을 순매도했던 연기금이 순매수로 돌아서며 상승세를 주도했다.이날 개인과 외국인이 각각 1104억 원, 1284억 원을 팔아치운 반면 기관 홀로 2366억 원을 사들였다. 연기금 순매수 금액만 1403억 원가량을 기록했다.이경민 대신증권 연구원은 ""코스피는 연기금 중심으로 기관 자금이 유입되며 2600선 회복을 시도했다""며 ""외국인도 현물 순매도와 대조적으로 선물을 7000억 원 이상 순매수했다""고 분석했다.코스피 시가총액 상위 10개 종목은 혼조세를 보였다. 삼성전자(+1.13%), LG에너지솔루션(+1.97%), 삼성전자우(+0.34%), 포스코홀딩스(+3.53%)가 상승했고 SK하이닉스(-0.96%), 삼성바이오로직스(-0.13%), LG화학(-0.28%), 현대차(-0.98%), 기아(-0.60%)가 하락했다. 삼성SDI는 보합에 마쳤다.업종은 판매업체, 건강관리기술, 철강, 손해보험, 비철금속이 1~4%가량 상승했다. 반면 건축제품, 통신장비, 문구류, 디스플레이패널, 기계가 1~2%가량 하락했다.코스닥 지수는 전일 대비 0.08%(0.68포인트) 오른 876.38을 기록했다.코스닥에서는 개인이 440억 원을 순매도한 반면 외국인과 기관은 각각 336억 원, 459억 원을 순매수했다.코스닥 시총 상위 종목 등락도 엇갈렸다. 에코프로비엠(+1.34%), 셀트리온헬스케어(+1.33%), 엘앤에프(+1.63%), 펄어비스(+0.59%), 셀트리온제약(+1.16%)이 상승했고 제이와이피엔터(-0.30%), 에이치엘비(-1.11%), 카카오게임즈(-1.40%)는 하락했다.발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write
]"
2023-06-22 16:05:01,"[시황] 코스피, 기관 매집 4거래일 만에 반등…2593.70 마감",https://n.news.naver.com/mnews/article/119/0002723990?sid=101,"[
기관 2367억 순매수



22일 서울 명동 하나은행 본점 딜링룸 모습. ⓒ연합뉴스[데일리안 = 황인욱 기자] 코스피가 기관 수급을 업고 4거래일 만에 상승 마감했다.코스피지수는 22일 전거래일 대비 11.07포인트(0.43%) 오른 2593.70으로 마감했다. 이날 지수는 전거래일 대비 4.60포인트(0.18%) 하락한 2578.03으로 출발해 장초반 반등했다.투자주체별로는 개인과 외국인은 각각 1105억원, 1284억원 순매도 했고, 기관은 2367억원 순매수 했다.코스피 시총 상위 종목 중 삼성전자(1.13%)와 LG에너지솔루션(1.97%), 포스코홀딩스(3.53%), 네이버(0.74%) 등은 올랐다. 반면 SK하이닉스(-0.96%), 삼성바이오로직스(-0.13%), LG화학(-0.28%), 현대차(-0.98%), 기아(-0.60%) 등은 내렸고 삼성SDI는 보합세로 마쳤다.코스닥지수는 전일 대비 0.68포인트(0.08%) 오 876.38로 마쳤다. 이날 지수는 5.05포인트(0.58%) 내린 870.65로 출발해 장초반 반등했다.투자주체별로는 개인은 440억원 순매도 했고, 외국인과 기관은 336억원, 459억원 순매수 했다.코스닥 시총 상위 종목 중 에코프로비엠(1.34%)과 셀트리온헬스케어(1.33%), 엘앤에프(1.63%), 펄어비스(0.59%), 셀트리온제약(1.16%) 등은 올랐다. 반면 JYP(-0.30%), HLB(-1.11%), 카카오게임즈(-1.40%) 등은 내렸고 에코프로와 오스템임플란트 등은 보합세로 마쳤다.환율은 올랐다. 이날 서울 외환시장에서 원·달러 환율은 전일 대비 2.9원 오른 1294.9원에 마감했다.박수진 미래에셋증권 연구원은 “국내 증시는 미국 증시가 제롬 파월 연방준비제도(Fed·연준) 의장의 매파적 발언과 반도체 중심 매물 출회에 하락했음에도 불구하고 반발 매수가 유입되며 상승 마감했다”고 말했다.
		]"
2023-06-22 16:01:22,"코스피, '돌아온 연기금' 2600선 회복 시도[마감시황]",https://n.news.naver.com/mnews/article/003/0011930028?sid=101,"[




[서울=뉴시스] 추상철 기자 = 코스피가 전 거래일 대비 11.07포인트(0.43%) 오른 2593.7에, 코스닥지수는 0.68포인트(0.08%) 오른 876.38에 장을 마쳤다. 22일 오후 서울 영등포구 여의도 KB국민은행 스마트딜링룸에서 직원이 업무를 보고 있다. 2023.06.22. scchoo@newsis.com[서울=뉴시스]우연수 기자 = 코스피가 전날 미국 증시 하락에도 불구하고 2600선 회복을 시도했다. 열흘 간 약 1조원을 팔고 나간 연기금이 이날 순매수로 돌아서며 상승세를 주도했다.22일 코스피는 전 거래일 대비 11.07포인트(0.43%) 오른 2593.70에 거래를 마쳤다. 이날 개인과 외국인은 각각 1106억원, 1253억원을 팔고 나갔으며 기관은 2368억원을 사들였다. 특히 기관 중 연기금 순매수 금액만 1403억원에 달한다.이경민 대신증권 연구원은 ""코스피는 연기금 중심으로 기관 자금이 유입되며 2600선 회복을 시도했다""며 ""외국인도 현물 순매도와 대조적으로 선물을 7000억원 이상 순매수했다""고 설명했다. 또 ""전날 미국 증시는 제롬 파월 연방준비제도(Fed·연준) 의장의 다소 매파적인 발언에 하락했으나 국내 증시 영향력은 제한적이었다""며 ""오히려 코스피는 최근 지속된 하락에 대한 반발 매수세에 힘입어 상승했다""고 분석했다.업종별로 철강금속(1.74%), 보험(1.37%), 전기전자(0.78%) 등이 상승했으며 기계(-1.66%), 운수장비(-0.51%) 등은 하락했다.시가총액 상위 종목 중 삼성전자(1.13%)와 LG에너지솔루션(1.97%), POSCO홀딩스(3.53%) 등이 강세를 보였다. SK하이닉스(-0.96%), 현대차(-0.98%), 기아(-0.60%) 등은 하락했다.같은 날 코스닥 지수는 전일 대비 0.68포인트(0.08%) 상승한 876.38에 거래를 마쳤다. 외국인과 기관이 각각 357ㅇ거원, 459억원을 순매수했으며 개인은 440억원을 팔았다.시총 상위 종목 중 에코프로비엠(1.34%), 엘앤에프(1.63%), 셀트리온헬스케어(1.33%), 셀트리온제약(1.16%) 등이 강세를 보였다. HLB(-1.11%), 카카오게임즈(-1.40%), 에스엠(-3.87%) 등은 하락했다.
]"
