종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A347860,알체라,20220623,-20372,19483,1052,-1,0,1053,0,0,0,0,-163,0
A347860,알체라,20220624,-31898,32221,450,-2,0,452,0,0,0,26,-799,0
A347860,알체라,20220627,-6500,6364,-1,-1,0,0,0,0,0,0,138,0
A347860,알체라,20220629,1667,-1497,-1,-1,0,0,0,0,0,0,-169,0
A347860,알체라,20220628,2734,-2735,-1,-1,0,0,0,0,0,0,2,0
A347860,알체라,20220701,5789,-5960,0,0,0,0,0,0,0,0,171,0
A347860,알체라,20220630,-2182,2021,0,0,0,0,0,0,0,0,160,0
A347860,알체라,20220705,-29877,28804,5,0,0,5,0,0,0,-36,1104,0
A347860,알체라,20220704,-2336,1324,8,1,0,7,0,0,0,-38,1041,0
A347860,알체라,20220707,1429,9849,-10526,-2,0,-7156,0,0,0,-696,-53,-3368
A347860,알체라,20220706,-8568,9298,9,-1,0,10,0,0,0,-696,-41,0
A347860,알체라,20220708,-2161,11864,-9702,0,0,-6359,0,0,0,0,0,-3342
A347860,알체라,20220711,1239,-1240,0,0,0,0,0,0,0,0,1,0
A347860,알체라,20220713,1718,-1976,-10,-10,0,0,0,0,0,254,12,0
A347860,알체라,20220712,2936,-3192,0,0,0,0,0,0,0,254,1,0
A347860,알체라,20220715,33219,-29456,1,1,0,0,0,0,0,-20,-3746,0
A347860,알체라,20220714,29835,-26734,1,1,0,0,0,0,0,-23,-3080,0
A347860,알체라,20220719,1960,-2273,-1,-1,0,0,0,0,0,1657,-1345,0
A347860,알체라,20220718,362,324,0,0,0,0,0,0,0,6,-693,0
A347860,알체라,20220721,13936,-13259,1464,0,0,1464,0,0,0,241,-2380,0
A347860,알체라,20220720,15018,-16910,0,0,0,0,0,0,0,1905,-12,0
A347860,알체라,20220722,34380,-32511,-617,0,0,-1463,0,0,0,-1038,-215,846
A347860,알체라,20220725,15691,-15533,-1,-1,0,0,0,0,0,-152,-4,0
A347860,알체라,20220727,-2663,-114,0,0,0,0,0,0,0,2795,-19,0
A347860,알체라,20220726,-2067,1101,0,0,0,0,0,0,0,952,12,0
A347860,알체라,20220729,14076,-11625,-53,-53,0,0,0,0,0,-2541,144,0
A347860,알체라,20220728,10778,-10848,-53,-53,0,0,0,0,0,0,125,0
A347860,알체라,20220802,21293,-21647,1,1,0,0,0,0,0,251,103,0
A347860,알체라,20220801,9452,-9455,1,1,0,0,0,0,0,0,2,0
A347860,알체라,20220804,-28602,32028,0,0,0,0,0,0,0,-3721,296,0
A347860,알체라,20220803,-8875,10977,0,0,0,0,0,0,0,-2159,57,0
A347860,알체라,20220805,8765,-8782,0,0,0,0,0,0,0,0,16,0
A347860,알체라,20220808,-7631,7112,1301,0,0,1301,0,0,0,-639,-142,0
A347860,알체라,20220810,39154,-40519,-1301,0,0,-1301,0,0,0,1652,1015,0
A347860,알체라,20220809,20651,-21138,-1301,0,0,-1301,0,0,0,1270,518,0
A347860,알체라,20220812,22822,-14872,-7793,-7793,0,0,0,0,0,-1510,1354,0
A347860,알체라,20220811,14928,-7531,-7793,-7793,0,0,0,0,0,-110,507,0
A347860,알체라,20220816,10873,-9872,-2,-2,0,0,0,0,0,6,-1005,0
A347860,알체라,20220818,15411,-15735,-3,-3,0,0,0,0,0,331,-4,0
A347860,알체라,20220817,7131,-7555,-2,-2,0,0,0,0,0,328,98,0
A347860,알체라,20220819,17009,-17011,2,2,0,0,0,0,0,0,0,0
A347860,알체라,20220822,13262,-13513,2,2,0,0,0,0,0,101,146,0
A347860,알체라,20220824,1822,1204,-1,-1,0,0,0,0,0,-254,-2771,0
A347860,알체라,20220823,5531,-2743,1,1,0,0,0,0,0,-2,-2787,0
A347860,알체라,20220826,1074,2425,-2,-2,0,0,0,0,0,-2388,-1109,0
A347860,알체라,20220825,-5448,7836,-2,-2,0,0,0,0,0,-2388,3,0
A347860,알체라,20220830,-7158,5690,931,0,0,0,0,0,0,121,417,931
A347860,알체라,20220829,-4456,3935,-1,-1,0,0,0,0,0,127,395,0
A347860,알체라,20220901,12203,-9241,189,-1,0,190,0,0,0,-254,-2897,0
A347860,알체라,20220831,375,2335,-1,-1,0,0,0,0,0,0,-2709,0
A347860,알체라,20220902,-9422,10312,0,0,0,0,0,0,0,-889,-1,0
A347860,알체라,20220905,-5257,4931,0,0,0,0,0,0,0,317,7,0
A347860,알체라,20220907,-11476,12981,-195,-5,0,-190,0,0,0,-1308,0,0
A347860,알체라,20220906,-15950,17449,-190,0,0,-190,0,0,0,-1308,0,0
A347860,알체라,20220908,-2462,2463,0,0,0,0,0,0,0,0,0,0
A347860,알체라,20220913,-18550,20236,-4,-4,0,0,0,0,0,-1683,0,0
A347860,알체라,20220915,-1963,1736,-3,-3,0,0,0,0,0,-62,292,0
A347860,알체라,20220914,-6457,6485,-3,-3,0,0,0,0,0,-62,38,0
A347860,알체라,20220916,20976,-21117,1,1,0,0,0,0,0,-1,141,0
A347860,알체라,20220919,6031,-7993,0,0,0,0,0,0,0,1816,146,0
A347860,알체라,20220921,-6763,9044,438,450,0,-19,0,0,0,-2345,-371,7
A347860,알체라,20220920,-10153,12785,108,0,0,-19,0,0,0,-2345,-393,127
A347860,알체라,20220923,3160,-3807,449,1,0,0,0,0,0,1,195,447
A347860,알체라,20220922,926,-1390,450,2,0,0,0,0,0,0,13,447
A347860,알체라,20220927,-12660,12366,80,1,0,79,0,0,0,360,-146,0
A347860,알체라,20220926,-3803,3450,0,0,0,0,0,0,0,360,-7,0
A347860,알체라,20220929,-13469,14131,2,2,0,0,0,0,0,0,-664,0
A347860,알체라,20220928,-672,1086,1,1,0,0,0,0,0,0,-415,0
A347860,알체라,20220930,-9751,9899,-1,-1,0,0,0,0,0,-182,36,0
A347860,알체라,20221005,10964,-10175,-18,1,0,-19,0,0,0,-534,-238,0
A347860,알체라,20221004,-2611,3401,1,1,0,0,0,0,0,-534,-257,0
A347860,알체라,20221007,-8837,10984,-1080,0,0,0,0,0,0,-960,-107,-1080
A347860,알체라,20221006,-9939,12087,-1080,0,0,0,0,0,0,-960,-108,-1080
A347860,알체라,20221011,18143,-18641,552,0,0,552,0,0,0,-63,9,0
A347860,알체라,20221013,-5891,6534,-660,-1,0,-60,0,0,0,148,-133,-598
A347860,알체라,20221012,-6976,7579,-600,-1,0,0,0,0,0,7,-11,-598
A347860,알체라,20221014,-12689,12689,0,0,0,0,0,0,0,0,0,0
A347860,알체라,20221017,-4191,5115,2,0,0,2,0,0,0,-981,56,0
A347860,알체라,20221019,25423,-23621,-2,0,0,-2,0,0,0,-1455,-345,0
A347860,알체라,20221018,26639,-24790,-2,0,0,-2,0,0,0,-1455,-391,0
A347860,알체라,20221021,2276,-1953,0,0,0,0,0,0,0,-360,36,0
A347860,알체라,20221020,2065,-1729,0,0,0,0,0,0,0,-360,24,0
A347860,알체라,20221025,-6313,5157,0,0,0,0,0,0,0,1192,-37,0
A347860,알체라,20221024,-851,418,0,0,0,0,0,0,0,458,-25,0
A347860,알체라,20221027,-25977,26548,45,-1,0,47,0,0,0,-736,120,0
A347860,알체라,20221026,-2483,3206,0,0,0,0,0,0,0,-734,12,0
A347860,알체라,20221028,6693,-6655,-49,-2,0,-46,0,0,0,0,12,0
A347860,알체라,20221031,-1062,1075,-2,-2,0,0,0,0,0,0,-11,0
A347860,알체라,20221102,-2194,2402,157,-1,0,158,0,0,0,-600,235,0
A347860,알체라,20221101,-8499,8859,0,0,0,0,0,0,0,-360,0,0
A347860,알체라,20221104,13506,-13466,2270,-1,0,2271,0,0,0,-3352,1041,0
A347860,알체라,20221103,9924,-10632,781,-1,0,782,0,0,0,0,-74,0
A347860,알체라,20221108,-21756,22950,-319,1170,0,-1489,0,0,0,-1676,801,0
A347860,알체라,20221107,-2946,4433,-1489,0,0,-1489,0,0,0,0,2,0
A347860,알체라,20221110,95758,-88156,-7308,-977,0,0,0,0,0,-362,68,-6331
A347860,알체라,20221109,81029,-71902,-9092,-976,0,0,0,0,0,-200,165,-8116
A347860,알체라,20221111,7305,-7348,-2,-2,0,0,0,0,0,0,45,0
A347860,알체라,20221114,2593,-2662,-1,-1,0,0,0,0,0,0,70,0
A347860,알체라,20221116,801473,-2863,-744712,-364740,0,-10017,0,0,-498,-62841,8943,-369457
A347860,알체라,20221115,-7051,7668,0,0,0,0,0,0,0,0,-617,0
