date,title,link,content
None,None,https://n.news.naver.com/mnews/article/018/0005504770?sid=101,[]
None,None,https://n.news.naver.com/mnews/article/015/0004854720?sid=101,[]
None,None,https://n.news.naver.com/mnews/article/001/0014007207?sid=101,[]
None,None,https://n.news.naver.com/mnews/article/421/0006867156?sid=101,[]
2023-06-30 18:42:01,"[데이터로 보는 증시] 삼성SDI·삼성전자, 기관·외국인 코스피 순매수 1위(6월 30일-최종치)",https://n.news.naver.com/mnews/article/011/0004208577?sid=101,"[
현대로템, 개인 순매수 1위[서울경제] 30일 코스피 종가는 전일보다 14.26포인트(0.56%) 오른 2564.28로 장을 마쳤다.업종별 지수는 전기가스(2.40%), 운수장비(1.98%), 기계(1.58%) 등이 오르고 의료정밀(-0.05%), 비금속(0.03%) 등은 내렸다.투자자별로는 개인과 외국인이 각각 701억 원, 1783억 원어치를 순매도 했고 기관은 2299억 원을 순매수 했다.기관은 삼성SDI(006400)(223억원)를 가장 많이 순매수한 가운데 BNK금융지주(138930)(179억원), 두산밥캣(241560)(172억원), 기아(000270)(169억원), SK하이닉스(000660)(167억원), SK아이이테크놀로지(361610)(146억원), 현대모비스(012330)(146억원), 대한항공(119억원), HD현대인프라코어(042670)(113억원), 한국전력(015760)(87억원)등을 매수했으며 삼성전자(005930)(185억원)와 현대로템(150억원), POSCO홀딩스(133억원), LG생활건강(66억원), LX세미콘(54억원), SK이노베이션(46억원), 롯데칠성(44억원), 효성티앤씨(44억원), SK바이오사이언스(43억원), F&amp;F(42억원)등은 팔았다.외국인은 삼성전자(417억원)를 비롯해 기아(330억원), SK아이이테크놀로지(147억원), HD현대인프라코어(125억원), 한국전력(119억원), 현대차(005380)(90억원), 현대모비스(89억원), 현대오토에버(307950)(70억원), 휠라홀딩스(081660)(63억원), PI첨단소재(56억원)등을 샀으며 순매도 상위 종목은 삼성SDI(493억원)와 현대로템(405억원), 삼성전자우(315억원), 이수페타시스(226억원), NAVER(206억원), SK하이닉스(172억원), BNK금융지주(163억원), LG전자(161억원), SK이노베이션(161억원), 두산밥캣(159억원) 등이다.




]"
2023-06-30 18:36:03,"동학개미들 몰리더니…'100조 돌파' ETF, 국민 재테크 됐다",https://n.news.naver.com/mnews/article/015/0004862925?sid=101,"[
국내 도입 21년 만에순자산 100조311억원3년 반 만에 두 배 늘어운용사 23곳 733개 상장



한국거래소는 30일 서울사옥에서 상장지수펀드(ETF) 시장의 순자산총액 100조원 달성을 기념하는 행사를 열었다. 뒷줄 왼쪽부터 시계방향으로 정지헌 한국거래소 유가증권시장본부장보, 배재규 한국투자신탁운용 대표, 김성훈 키움투자자산운용 대표, 홍융기 KB자산운용 전무, 이병성 미래에셋자산운용 대표, 서유석 금융투자협회장, 손병두 한국거래소 이사장, 서봉균 삼성자산운용 대표.    한국거래소 제공국내 상장지수펀드(ETF)의 순자산총액이 100조원을 넘어섰다. 2002년 ETF가 한국 시장에 소개된 이후 21년 만이다. 최근 3년 반 만에 순자산이 두 배로 늘며 인기 재테크 수단으로 자리 잡았다는 평가다. 펀드매니저가 운용하는 공모펀드를 통한 간접투자 대신 ETF를 통한 직접투자 문화가 확산한 결과라는 분석이 나온다.30일 한국거래소에 따르면 전날 기준으로 국내에 상장된 733개 ETF의 순자산총액은 100조311억원이었다. ETF는 유가증권시장에 상장해 주식처럼 거래할 수 있도록 한 펀드다.2002년 10월 14일 코스피200지수를 추종하는 국내 첫 ETF 7개가 상장했을 때 순자산총액은 3444억원이었다. 순자산이 50조원을 넘긴 것은 17년 뒤인 2019년이었다. 이후 불과 3년6개월 만에 순자산이 두 배로 불어났다.2019년 1조3000억원이던 하루 평균 거래대금도 2조7000억원으로 두 배로 증가했다. 하루 평균 거래대금은 미국, 중국에 이어 전 세계에서 세 번째로 많다. ETF를 조성하는 자산운용사는 2002년 4곳에 불과했지만 현재는 23곳으로 늘었다.전문가들은 ETF라는 ‘그릇’ 안에 다양한 투자 상품을 담을 수 있다는 점이 인기 비결이라고 분석했다. 초창기에는 국내 주식에 투자하는 상품밖에 없었지만 코로나19 사태 이후 주식 투자 붐이 일며 해외 주식형 ETF가 도입됐고 이후 갈수록 상품이 다양화하고 있다. 김남기 미래에셋자산운용 ETF운용부문 대표는 “만기가 있는 채권형 ETF, 초장기채에 투자하는 ETF, 양도성예금증서(CD) 금리를 추종하는 ETF까지 등장하며 투자자들이 ETF를 통해 다양한 매매를 할 수 있게 됐다”고 말했다. 공모 펀드 대비 낮은 수수료와 거래 편의성 등도 ETF의 장점으로 꼽힌다. 공모펀드 자금, ETF로 대이동…""개인 투자자 몰리자 시장 급팽창""일반 투자자들 사이에서 이름도 생소했던 상장지수펀드(ETF)가 본격적인 인기를 끌기 시작한 것은 코로나19 사태가 터진 2020년 전후다. ‘동학개미운동’ ‘서학개미운동’ 등을 통해 증시에 유입된 개인투자자들은 주식처럼 거래할 수 있는 ETF란 상품에도 관심을 보였다. 공모 펀드의 인기가 점점 시들해지는 시점에서 자산운용사들은 ETF를 새로운 먹거리로 생각하고 경쟁적으로 다양한 상품을 내놓으며 시장의 크기를 키웠다. ○해외 투자형 등장으로 시장 커져



국내에 ETF가 처음 등장한 2002년에는 대표 시장지수인 코스피200을 추종하는 상품밖에 없었다. 하루 평균 거래대금 3000억원 중 개인투자자 비중은 30%에 그쳤다. 2006년에는 이 비율이 18%까지 내려가는 등 개인들로부터 외면받았다.2009년 시행된 자본시장법은 ETF 발전의 제도적 기반을 마련했다는 평가를 받는다. 법 시행으로 지수 등락률을 두 배 추종하는 레버리지 ETF를 만들 수 있게 됐고, 2010년 코스피200지수를 기초로 한 레버리지 ETF가 처음 상장됐다. 이후 레버리지와 인버스(지수 등락률을 역으로 추종) ETF를 이용하는 것이 새로운 투자전략으로 자리매김하게 됐다.코로나19 사태로 각국 정부가 돈 풀기에 나서며 유동성 장세에 들어선 것은 ETF 시장이 급격히 커지는 촉매제가 됐다. 개인투자자들이 국내 주식뿐 아니라 해외 주식까지 사들이기 시작하자 자산운용사들은 해외 시장에 투자하는 ETF를 국내에 잇따라 상장했다. 미국 테크(기술)기업에 투자하는 상품, 미국 필라델피아반도체지수 등 해외 업종 지수를 추종하는 상품, 중국 전기차 및 2차전지주로 구성된 상품 등이 이 시기에 줄줄이 나왔다. 지수를 70%만 추종하고 나머지는 펀드매니저가 마음대로 종목을 넣었다 뺄 수 있는 주식형 액티브 ETF도 2020년 출시됐다.전체 ETF 순자산총액에서 해외 투자형 상품이 차지하는 비중은 2020년 10%에서 현재 25%로 높아졌다. ETF 하루 평균 거래대금 중 개인투자자가 차지하는 비중은 50%까지 올라왔다. 김남기 미래에셋자산운용 ETF운용부문 대표는 “국내 시장에서도 편하게 해외 기업에 투자할 수 있게 되면서 개인투자자의 유입이 많아졌다”고 설명했다. ○공모 펀드 줄자 ETF에 ‘사활’ETF 시장이 커지며 공모 펀드의 순자산총액은 점점 줄고 있다. 공모 펀드의 순자산은 2007년 170조원이 넘었지만 지난 5월 말 기준으로 110조원까지 내려왔다.ETF의 거래 편의성과 낮은 수수료로 인해 공모 펀드가 설 자리는 점점 좁아질 것이란 예상이 나온다. 자산운용사들이 ETF 판매 확대에 사활을 거는 이유다.ETF는 홈트레이딩시스템(HTS), 모바일트레이딩시스템(MTS) 등을 통해 주식처럼 매매할 수 있다. 공모 펀드는 온라인으로 가입할 때도 각종 절차를 거쳐야 한다. 은행이나 증권사 창구를 이용하면 가입하는 데 길게는 두 시간 정도가 소요된다.공모 펀드는 자산운용사가 떼가는 운용보수와 은행 증권사 등이 가져가는 판매보수 등을 합해 1.5% 정도(C클래스 기준)를 연간 수수료로 내야 한다. ETF는 운용보수로 0.5% 정도만 내면 된다.김정현 신한자산운용 ETF사업본부장은 “20·30대 젊은 세대를 중심으로 금융소비자는 투자의 편의성, 비용 및 시간의 효율성 등을 중시하고 있다”며 “유통 부문에 쿠팡, 배달의민족 등이 있듯이 금융상품 중에는 ETF가 가장 큰 수혜를 봤다”고 말했다.다만 ETF 시장이 빠르게 커지면서 레버리지, 2배 인버스 등 고위험·고수익 매매를 부추길 수 있다는 우려가 제기된다. 금융투자업계 관계자는 “공모 펀드 시장이 위축된 가운데 ETF만 늘어나면 금융지식이 적은 개인들의 투자 소외 현상이 커지는 부작용이 나타날 수 있다”고 말했다.
]"
2023-06-30 18:24:01,상반기 15% 오른 코스피…하반기 얼마나 오를까?,https://n.news.naver.com/mnews/article/374/0000341752?sid=101,"[
			[앵커] 오늘(30일)로 상반기 주식시장이 마감했습니다. 코스피는 2600선 중반까지 오르며 상반기 내내 양호한 흐름을 이어왔는데요.증권가가 바라보는 하반기 전망은 어떨지 취재기자와 알아보겠습니다. 김동필 기자, 코스피, 상반기를 어떻게 마무리했습니까. [기자] 오늘 코스피 지수는 어제(29일)보다 0.56% 오른 2564.28로 거래를 마쳤는데요.나흘 만에 반등하며 상반기 마지막 거래일을 기분 좋게 마무리했습니다. 올해 상반기 코스피는 우상향 그래프를 그리며 연고점을 찍기도 했는데요.연초 2220대에서 6개월 동안 2560선까지 15%가량 올랐습니다. 상반기 상승을 이끈 건 12조 원 넘게 유입된 외국인 자금이었습니다. 코스닥 지수도 나흘 만에 오르면서 0.8% 상승한 868.24에 마감했습니다. 지난 4월 913선까지 올랐던 코스닥 지수 역시 연초에 비해 29%나 뛰었습니다. [앵커] 이제 관심은 하반기로 쏠리는데요.전망이 어떤가요? [기자] 대체로 우상향 할 것이라는 전망이 우세합니다. 모건스탠리는 지수 상단이 2900선을 넘을 수 있다는 전망을 내기도 했습니다. 하반기 경기 회복 기대감이 주가에 반영될 수 있다는 건데요.직접 들어보시죠.[이경수 / 메리츠증권 리서치센터장: (경기회복) 기대감이 하반기 주가에 반영이 되기 시작할 것이라고 보는 거고, 또 하나는 반도체가 조정 기간을 거쳤다고 보는 거죠. 전체적으로 올해보다는 내년에 초점을 맞추는 하반기가 되지 않겠나….]하지만 미국의 금리인상 가능성과 달러 강세에 따른 자금 유출 우려는 상승세를 제한하는 요인으로 꼽히고 있습니다. SBS Biz 김동필입니다.당신의 제보가 뉴스로 만들어집니다.SBS Biz는 여러분의 제보를 기다리고 있습니다.홈페이지 = https://url.kr/9pghjn
]"
2023-06-30 18:06:03,"하한가 5종목 3일부터 거래재개…당국 ""주가조작 혐의 포착""",https://n.news.naver.com/mnews/article/011/0004208553?sid=101,"[
檢, 혐의자 출금·범죄수익 추징보전



[서울경제] 금융 당국이 지난 14일 벌어진 5개 종목 동시 하한가 사태에 대해 주가조작 혐의를 포착했다. 당국은 하한가 당시 곧바로 정지시켰던 5개 종목의 거래를 3일부터 재개하기로 했다. 금융위원회와 금융감독원, 한국거래소는 15일부터 거래가 정지된 코스피 상장사 방림(003610)·만호제강(001080)·대한방직(001070)·동일산업(004890)과 코스닥 상장사 동일금속(109860)에 대한 거래정지 조치를 다음 달 3일부터 해제한다고 30일 밝혔다. 해당 종목들은 14일 동시에 하한가를 기록한 직후 유관기관 간 협의를 거쳐 거래가 정지된 바 있다. 투자자를 보호한다는 명목 아래 취해진 이례적 조치였다.당국은 특히 5개 종목과 관련해 주가 조작 혐의도 포착했다고 밝혔다. 당국은 4월 24일 소시에테제네랄(SG)증권발 8개 종목 급락 사태 발생 이후 유사한 유형의 불공정거래 가능성을 집중 점검하는 과정에서 관련 내용을 확인했다고 설명했다. 검찰은 당국이 제공한 자료를 바탕으로 혐의자 출국금지, 압수수색, 기소 전 추징보전 명령(피의자가 기소 전에 범죄 수익을 처분하지 못하도록 하는 법원의 명령) 등의 조치를 내렸다.하한가 사태 당시 시장에서는 이 종목들을 추천한 인터넷 주식 투자 카페 운영자 강 모 씨를 그 배후로 의심했다. 강 씨는 과거 비슷한 혐의로 처벌받은 전력이 있어 주가조작 행위가 있었을 것이란 추측도 나왔다. 5개 하한가 종목은 상대적으로 최대주주 지분율이 높아 유통 주식 수가 적다는 공통점이 있었다. 금융 당국 관계자는 “앞으로도 협업을 통해 시장 질서 교란세력에 대해 단호히 대응하겠다”며 “투자자 보호, 주식시장 안정을 위해 노력하겠다”고 설명했다.
]"
2023-06-30 17:53:09,"국내 ETF 순자산, 21년 만에 100조 돌파",https://n.news.naver.com/mnews/article/003/0011946712?sid=101,"[
손병두 이사장 ""다양한 신상품 공급""



[서울=뉴시스] 강수윤 기자 = 한국거래소는 국내 상장지수펀드(ETF) 시장이 개설 21년 만에 순자산총액 100조원을 돌파했다고 30일 밝혔다.거래소에 따르면 국내 ETF 시장은 2002년 10월 순자산총액 3552억원으로 시작했다. 2006년 8월 1조원을 돌파한 데 이어 5년 만인 2011년 11월 10조원, 2019년 12월50조원으로 성장했다. 지난 29일 기준으로 100조원을 넘어섰다.이는 낮은 거래 비용 등 ETF 고유의 장점을 바탕으로 다양한 신상품 출시 노력과 시장 환경을 뒷받침하는 금융당국과 거래소의 제도 개선 등의 노력의 결과라고 거래소는 설명했다.시장 개설 당시 상품은 코스피200지수 기반 4종목뿐이었다. 자산운용사 4곳, 지수산출기관 1곳으로 출발했다. 하지만 다양한 상품 출시로 전날 기준 운용사는 23곳, 지수산출기관은 34곳로 늘었다.그러나 이런 성장세에도 주식시장 대비 ETF 시장 규모는 해외 주요국(10%) 대비 여전히 낮은 수준(3.9%)이라는 지적이 나온다.거래소는 이를 위해 기초자산 다양화, 국내 상장 해외형 라인업 강화, 액티브 ETF 운용 자율성 확대, 개인·퇴직연금향 투자 수요 확대 등을 추진하기로 했다.손병두 이사장은 ""그간 ETF 시장의 발전을 위해 고생하신 업계 및 금융당국 등 관계자분들에게 감사를 드린다""며 ""거래소도 다양한 신상품 공급과 투자기반 확충을 위해 지속적으로 노력할 것""이라고 말했다．
]"
2023-06-30 17:25:56,"코스피 2,564.28 코스닥 868.24",https://n.news.naver.com/mnews/article/056/0011515682?sid=101,"[














■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
]"
