날짜,제목,내용
 2023.05.10 18:18,"셀바스AI, 11일 유상증자 권리락",			 [이데일리 양지윤 기자] 한국거래소 코스닥시장본부는 10일 셀바스AI(108860)에 대해 오는 11일 유상증자 권리락이 발생한다고 밝혔다. 기준가는 1만7770원이다.
 2023.05.10 09:31,"셀바스AI, 유상증자 1차 발행가액 1만4280원",			 [서울=뉴시스] 김경택 기자 = 셀바스AI는 유상증자 1차 발행가액이 1만4280원으로 결정됐다고 10일 공시했다.확정 발행가액은 다음 달 16일 산정돼 같은달 19일 공시될 예정이다. 
 2023.05.09 14:01,"셀바스 AI, AI 상장사 중 최대 이익 자신 ""비결은 음성인식 장벽""","곽민철 대표 ""교육, 의료, 메타모빌리티 등 전 분야 성과, AI에서 캐시카우 만든다""곽민철 셀바스AI 대표 /사진제공=셀바스AI""20년간 쌓은 음성인식 데이터 장벽을 기반으로 교육, 의료, 메타모빌리티 등 전 분야에서 이익을 시현할 계획입니다""곽민철 셀바스AI 대표는 최근 머니투데이와 인터뷰에서 AI(인공지능) 중심의 IT(정보기술) 패권 전쟁에서 선택과 집중을 통한 성장모델을 구축 중이라며 이같이 밝혔다. 대규모 자금이 투입되는 AI 기술개발이 아니라 음성인식을 활용해 사람의 손을 대체할 수 있는 분야에 진출해 캐시카우(현금창출원)를 만들고 있다. 1999년 설립된 셀바스AI는 AI 관련 상장사 가운데 가장 다양한 분야에서 성과를 내고 있다. AI 의료 음성인식 '셀비 메디보이스' AI 음성기록 '셀비노트', 디지털 교과서 제작 '셀펍',질병 발병 확률 예측 솔루션 '셀비체크업' 등이 대표 제품이다. 지난해 매출액 509억원, 영업이익 50억원을 올렸다. 빠른 AI 사업 확장은 인식률 98% 이상의 음성인식 기술 덕분이다. 회사는 약 24년간의 딥러닝 기술 연구를 통해 음성인식, 음성합성, 필기 및영상인식 등의 기술을 보유하고 있다. 보유한 원천기술 특허가 79건에 달한다. 셀비노트는 250개 경찰서에 적용되어 있고, 보건복지부, 특허청 등으로 사용처가 확대되고 있다. 곽 대표는 ""생활을 편리하게 하는 AI 기술은 사람이 일하는 방법을 바꿀 때 진정한 가치가 있다. 디지털 전환이 빠르게 이뤄지는 분야를 타깃으로 내부에서 200여개의 과제를 진행하고 있다""고 말했다. 이어 ""음성데이터는 쉽게 확보할 수 없는 아날로그 데이터""라며 ""20년간 쌓은 데이터 덕분에 국내 대기업에 기술을 독점 공급하고 있다""고 설명했다. 곽 대표가 생각한 주요 AI 분야는 교육, 의료, 메타모빌리티다. 곽 대표는 ""AI를 활용해 개인별 맞춤 교육에 도움을 줄 수 있고, 환자 맞춤형 실시간 원격진료가 가능하다""고 전했다.셀바스AI는 하반기부터 국방부 예산을 받아 군 이동형 원격 의료 사업을 시작한다. 향후 챗 GPT, 글로벌 AI 헬스케어 기술을 융합해 실버, 민간 원격 의료 사업의 주도권을 확보할 계획이라고 곽 대표는 말했다. 특히 곽 대표는 셀바스AI의 빠른 성장을 위해 R&D(연구개발) 자금 확보가 중요하다고 강조했다. 현재 진행 중인 788억원의 주주배정 유상증자 자금 가운데 662억원이 AI R&D에 사용될 예정이다.곽 대표는 ""AI 시장은 마지막 생존자가 시장을 독식할 수 있을 것""이라며 ""그동안 수익화를 위한 포트폴리오 구성과 R&D 재투자를 했으나, 이제는 대규모 자금 투입을 통해 파트너십 구축과 기술 확보가 필요한 시점""이라고 했다.그는 ""셀바스AI와 셀바스헬스케어가 분야별로 '빌드업'하는 과정을 보면 캐시카우 선순환 고리를 어떻게 만드는지 확인할 수 있다""라며 ""'빌드업' 과정이 기업가치 재평가와 주가 상승세로 이어질 것""이라고 자신했다. "
 2023.05.09 08:40,"셀바스AI, 국제인공지능대전서 AI 신제품 공개 예정","			 [이데일리 이용성 기자] 인공지능(AI) 전문기업 셀바스AI(108860)는 ‘제6회 국제인공지능대전(AI EXPO KOREA 2023)’에서 신제품을 공개할 예정이라고 9일 밝혔다. (사진=셀바스AI)회사 측에 따르면 오는 10일부터 12일까지 서울 코엑스에서 개최되는 해당 행사에서 셀바스AI는 △AI 음성기록 제품 ‘셀비 노트(Selvy Note) 3.0’과 △디지털교과서 솔루션 ‘셀펍(Selpub)’를 공개할 예정이다. 셀비 노트 3.0은 음성을 자동으로 텍스트로 변환해 기록 및 저장하고, 이를 데이터베이스(DB)화하는 AI 음성기록 솔루션이다. 셀비 노트 3.0에는 셀바스AI가 자체 개발한 차세대 엔드투엔드 엔진이 적용돼 인식률 향상을 위한 학습기간이 단축됐다. 특히 파일과 폴더 단위 일괄 음성기록이 가능해 사용성이 대폭 개선됐다. ‘셀펍’은 나만의 디지털 교과서를 제작할 수 있는 솔루션으로 외국어 교육 음성인식, 수식 및 필순 인식이 가능한 필기인식, 음성합성 등 HCI 기술이 융합되어 사용성이 향상됐다. 영어 발음 평가, 수식 입력, 본문 내용 읽어 주기, 사용자의 학습 경험 데이터에 대한 AI 기반 피드백, 나만의 학습자료 제작이 가능하다. 기존 교재 발행사는 물론 학교 등으로 고객을 확대해 나갈 계획이다.셀바스AI는 신제품 공개 외에도 각 도메인(산업)별 AI 융합 혁신 사례와 함께 향후 비전을 공유한다. 특히 대표적인 도메인으로 선정한 의료·헬스케어, 교육, 금융, 법률 및 수사 정부기관, 엔터테인먼트 산업과 인공지능 기술의 융합 사례를 소개할 예정이다. 또한, 고객들이 AI 제품 사용 방법에 대한 고민 없이 직관적으로 융합 아이디어를 얻을 수 있도록 부스를 구성했다.셀바스AI 측은 “셀바스AI는 다양한 도메인 전문기업들과의 협업을 통해 도메인별로 특화된 인공지능 융합 제품을 성공적으로 상용화 및 수익화하고 있다”며 “HCI 기술, 도메인 지식, 챗GPT 등 초거대 AI 기술을 융합하여 AI 의료, AI 교육, AI 메타로빌리티(메타버스·로봇·모빌리티) 등 3대 혁신 도메인에서 의미 있는 혁신을 만들어 나갈 계획이다”라고 밝혔다."
 2023.05.08 14:32,"셀바스AI, 삼성도 내놓은 AI 초음파 시장 진출 ""원격의료 솔루션 확대""","			 인공지능(AI) 전문기업 셀바스AI와 셀바스헬스케어가 2028년 146억 달러(약 19조원) 규모로 성장하는 초음파 시장에 진출한다. 향후 AI 초음파 의료시장뿐 아니라 원격 의료시장까지 진출할 계획이다.8일 셀바스AI와 셀바스헬스케어는 글로벌 AI 심장 초음파 솔루션 기업 울트라사이트(UltraSight)와 파트너십을 체결했다고 밝혔다.울트라사이트는 초음파 사용 경험이 없는 의료진이 AI 안내에 따라 쉽고 정확한 심장 초음파 검사를 수행하고, 고품질의 진단 이미지를 얻을 수 있는 솔루션을 개발한다. 임상 현장 초음파 진단에 활용되어 도심 병원, 검진센터, 구급차, 외곽 지역 병원 등 모든 의료 시설에서 심장 초음파 검사를 용이하게 한다. 울트라사이트의 AI 심장 초음파 솔루션은 지난해 유럽에서 CE 마크, 영국에서 UKCA 마크를 획득했으며, 현재 미국 식품의약국(FDA) 승인 절차가 진행 중이다. AI 의료영상기기와 진단 프로세스는 의료진의 오진을 줄이고, 빠른 의사결정을 도와준다. 딥러닝 알고리즘을 사용하면 45분 정도 소요되는 뇌 MRII 스캔을 단 몇분간의 스캔으로 줄일 수 있는 것으로 알려져 있다. 한국보건산업진흥원은 아시아 태평양 지역의 AI 의료영상기기 시장의 성장이 빠르다고 전망했다. 이 지역은 방사선 전문가의 업무량 증가, 의사 대 환자 비율 저하, 새로운 AI 솔루션을 개발하는 스타트업들이 성장을 주도할 것으로 예상된다. 지난 2월 글로벌 기업인 GE헬스케어가 AI 영상 기업인 캡션 헬스(Caption Health)를 인수하면서 AI 초음파 시장에 대한 관심이 높아지는 분위기다. 삼성전자와 삼성메디슨도 지난 3월 '제38회 국제의료기기·병원설비전시회'에서 프리미엄 초음파 진단기기와 AI 진단 보조 기능들을 소개했다. 셀바스AI는 AI 기술을 기반으로 '군 이동 원격진료' 사업을 진행 중이다. 회사는 울트라사이트와 사업 협력을 통해 군을 비롯한 민간, 실버 시장으로 AI 원격 의료 솔루션을 확대 공급할 계획이다. 특히 울트라사이트의 실시간 AI 가이던스 기술이 더해지면 교통이 불편한 산간오지 의료기관, 구급차 등에서 획득한 음성 의료 정보를 실시간으로 응급 의료기관에 전달해 양방향 의료 지도까지 지원할 수 있다고 회사 측은 전했다.  셀바스AI는 원격의료에 필요한 △음성, 영상인식 등이 접목된 이동형 원격의료 솔루션 △음성으로 언제 어디서나 의무기록 작성이 가능한 셀비 메디보이스 △원격에서 화상으로 진료가 가능한 화상장비를 갖추고 있다. 셀바스헬스케어도 △환자 모니터링 시스템 △원격 의료용 의료 영상 시스템 등 신규 라인업을 확보했다.  다비디 보트만 울트라사이트 대표는 ""심초음파 검사는 습득하는 데 수년이 걸리며 고도의 숙련도를 유지하기 위해 매일 실습이 필요하기 때문에 고도로 전문화된 전문의가 부족하다""며 ""울트라사이트의 실시간 가이던스 기술로 더 많은 의료진이 심초음파 영상을 촬영할 수 있게 된다면 심초음파에 대한 환자들의 접근성도 더욱 높아질 것""이라고 설명했다. 곽민철 셀바스AI 대표는 ""AI 및 디지털 헬스케어 사업 중심에서 AI 원격의료 분야로 확대하기 위한 준비들이 상당히 많이 진행됐다""며 ""보유한 AI 기술에 초거대 AI 및 글로벌 신기술 융합을 통해 AI 의료 분야에서 올해부터 본격적인 실적이 나올 예정이다""라고 말했다. "
 2023.05.05 06:02,[인터뷰] 음성인식 기술로 매출 500억 돌파… 곽민철 셀바스AI 대표 “챗GPT 접목한 솔루션 내놓을 것”,"연 100억 적자 내다 지난해 흑자전환… 조서·상담록 작성 돕는 ‘셀비 노트’ 영향챗GPT 기술 접목한 솔루션 개발… 사람처럼 자연스럽게 대화 가능하도록390여 고객사에 제품 공급… 관광 등 인력 많이 필요한 분야도 검토곽민철 셀바스AI 대표가 지난달 27일 조선비즈와 인터뷰하고 있다./셀바스AI 제공        셀바스는 남미에 있는 열대 우림 지역을 뜻하는 단어로, 나무의 성장이 특히 빠른 곳이다. 지난 1999년 설립된 셀바스AI는 ‘빠른 성장’이라는 경영 철학을 반영, 인공지능(AI)을 활용한 음성인식·합성 기술로 AI 시대를 열고 있다. 의사의 진단·처방 내용을 텍스트(문자)로 기록하는 ‘셀비 메디보이스’, 음성인식 기술을 적용한 디지털 교과서 제작 서비스 ‘셀펍’ 등을 공급하고 있다.“교육과 의료는 모든 업무가 사람의 손으로 이뤄지기에 이를 대체할 AI 서비스가 가장 필요한 분야입니다. 교육과 의료 시장을 공략하는 AI 기반 음성인식·합성 서비스로 매출을 끌어올릴 것입니다. 한국에서 입지를 다진 후에는 글로벌 시장에도 진출할 것입니다.”곽민철(48) 셀바스AI 대표는 지난달 27일 조선비즈와의 인터뷰에서 이같이 말했다. 그는 “AI 음성인식에 챗GPT 기술을 접목한 솔루션을 개발하고 있다”며 “사람처럼 자연스럽게 대화가 가능한 수준이 목표”라고 했다. 이어 “사람이 많이 필요한 관광 산업에서도 인력을 획기적으로 줄일 수 있는 서비스를 구상하고 있다”고 했다.셀바스AI는 2018년 당시만 해도 기술 개발을 위해 투자비를 쏟아부었지만 매출로 이어지지 않아 100억원이 넘는 적자를 냈다. 하지만 지난해 매출 509억원, 영업이익 50억원을 기록하면서 적자 고리를 끊고 흑자전환에 성공했다. 경찰청을 비롯한 조사기관에 내담자의 말을 글자로 변환해 조서·상담록 작성에 도움을 주는 ‘셀비 노트’ 서비스를 공급한 영향이다.셀바스AI가 미래 먹거리로 점찍은 분야는 교육·의료다. 곽 대표는 “사람의 힘이 많이 필요하고 디지털 전환이 빠르게 이뤄져야 하는 분야를 찾던 중 교육, 의료 시장을 알게 됐다”며 “교육업체와 의료기관에 셀비 메디보이스와 셀펍 등을 공급하고 있다”고 설명했다.곽 대표는 한국외국어대에서 소프트웨어공학 석사를 받은 뒤 1997년부터 소프트웨어 기업 인프라웨어(현 폴라리스오피스)에 몸담았다. 2010년부터는 셀바스AI의 대표로 회사를 이끌고 있다. 다음은 곽 대표와의 일문일답.-2010년부터 셀바스AI 대표를 맡았다. AI 사업에 뛰어든 계기는.“일반적인 소프트웨어하고는 결이 다르다는 점이 매력적으로 느껴졌다. 보통 소프트웨어는 하나의 목적만 정확하게 수행한다. 기능도 정해져 있어 유사한 결과물만 계속 내놓는다. 그런데 AI는 사람의 말과 행동 양식을 배우고 따라한다는 점에서 능동적인 기술이라는 생각이 들었다. 활용도도 높고 유망 기술이라고 판단해 사업에 뛰어들게 됐다.”-음성인식 솔루션을 어디에 공급하고 있는지.“공공기관, 의료기관, 금융기관, 기업 등 390여곳의 고객사에 솔루션을 공급하고 있다. 경찰청을 비롯한 조사기관에서는 피해자들이 조사 당시 했던 말을 문서 형태로 변환하는데, 셀바스AI의 서비스를 활용하고 있다. 선박 회사에서는 선박 내 무전 기록을, 법률사무소에서는 변호사와 의뢰인 간 상담 내용을 문자로 기록할 때 이용한다. 분야의 제약 없이 폭넓게 사용할 수 있는 서비스라 고객사를 빠르게 늘릴 수 있었다.”셀바스AI의 음성기록 서비스 '셀비 노트'./셀바스AI 제공 -교육·의료 분야에 주력하는 이유는.“교육, 의료는 다른 산업보다 인력이 많이 필요한 분야다. 거의 모든 업무를 사람이 도맡는다. 그렇다보니 사람을 대체할 AI 서비스가 필요하다고 생각했다. 현재 교육기관과 의료기관에 각각 ‘셀펍’과 ‘셀비 메디보이스’ 등의 서비스를 공급하고 있다.”-적자를 기록하다 지난해 흑자전환에 성공했다. 원동력이 무엇인가.“독자적인 서비스 개발에 주력한 게 성장의 요인이었다. 우리 회사도 어려운 시기에는 고객사가 원하는 프로그램을 맞춤형으로 만들어주는 용역 사업을 진행할지 고민했다. 그렇게 하면 단기적으로 수익을 올릴 수 있지만 장기적으로는 셀바스AI의 특색을 잃을 것이라고 생각했다. 시간이 걸리더라도 고객사에 맞추는 서비스가 아닌, 고객사가 사용하고 싶게 하는 서비스를 만들고 싶었다.”-향후 사업 방향이 궁금하다.“특정 산업 분야에서 우리 회사의 서비스가 핵심적인 역할을 할 때까지 다양한 상품을 출시할 계획이다. 지금 셀바스AI의 서비스는 의료 분야에서 진단·처방 내용을 기록하는 업무만 맡고 있다. 향후에는 의사의 역할 일부를 대체할 수 있을 정도의 고도화된 서비스도 내놓을 계획이다. 교육에서도 교재 제작뿐만 아니라 강의도 대신할 수 있을 만큼의 기술력을 가진 서비스를 출시하려고 한다. 사람의 역할을 대체할 수 있는 분야도 지속해서 발굴할 것이다. 지금 보고 있는 분야는 관광이다. 우리 서비스가 관광 산업에서 인력을 어떻게 대체할 수 있을지 고민하고 있다. 국내 AI 시장 점유율을 늘리고 이후엔 글로벌 교육, 의료 시장으로 진출할 계획도 가지고 있다.”"
 2023.05.04 08:30,"셀바스AI, 우리카드에 '음성지능 기반 대화형 AI 서비스’ 공급","			 [이데일리 김응태 기자] 인공지능 전문기업 셀바스AI(108860)는 LG유플러스(032640)와 함께 우리카드에 음성인식 및 음성합성 솔루션을 공급했다고 4일 밝혔다. 셀바스AI가 우리카드에 공급한 음성지능 기반 대화형 인공지능(AI)은 음성인식(STT), 음성합성(TTS) 솔루션이다. AI 상담사가 음성지능 기술을 통해 고객 상담을 제공한다. AI 상담 시 고객들은 말로 결제 대금 조회, 선결제, 한도 조회·조정, 입금 내역 확인, 비밀번호 등록·변경, 한도 상향 안내 등을 묻고 답변 받을 수 있다. 특히 우리카드만의 아이덴티티를 담은 브랜드 보이스도 제작해 서비스에 적용했다.셀바스AI의 음성인식(셀비 STT) 솔루션은 높은 인식률을 가진 안정적인 엔진 성능을 기반으로 지난 2021년부터 상담 품질 관리 프로젝트에 적용되며 발전해왔다. 금융권과 이동통신사 AI컨택센터, 무인화 언택트 매장 등으로 공급이 확대되고 있다. 셀비 TTS는 특정 분야 전문가의 발화 특성을 학습해 최적화된 음성을 제공하고, 상담 중인 청자의 신뢰도를 높이는 등 고효율의 상담 진행이 가능한 게 특징이다. AI 음성기록 제품 셀비 노트(Selvy Note)는 금융권 영업점 상담사의 편의성과 업무 생산성을 제고해 준다.셀바스AI 관계자는 “금융사 및 대형 이동통신사들이 AI를 접목해 고객 만족도를 향상시킬 뿐만 아니라 금융소비자보호법 시행에 따른 법률 리스크를 사전 방지하려는 니즈가 증가하고 있다”며 “금융 AI컨택센터와 영업점 창구 등에서 AI 솔루션에 대한 수요가 더 커질 것”이라고 말했다."
 2023.05.02 09:23,"셀바스AI, 클로봇, 로보케어에 음성합성 공급","(사진=셀바스AI). *재판매 및 DB 금지[서울=뉴시스] 김경택 기자 = 인공지능 전문기업 셀바스AI가 국내 다수의 로봇 기업에 음성기술 공급을 확대하며 대화형 AI(인공지능) 음성 로봇 사업에 속도를 내고 있다.셀바스AI는 로봇 전문기업 클로봇, 로보케어에 음성합성(TTS)을 공급했다고 2일 밝혔다.회사 측에 따르면 클로봇과 로보케어의 자율주행 안내로봇, 데일리케어 로봇, 인지훈련 로봇 등에 셀바스AI의 음성합성(Selvy TTS)이 적용됐다. 한국어 뿐 아니라 영어, 중국어, 일본어 등 다국어 음성합성이 공급돼 다양한 국적의 사용자를 위해 서비스 중이다. 국내 1위 B2B(기업간 거래) 로봇 서비스 기업 클로봇의 자율주행 안내로봇은 병원, 박물관, 백화점 등 각 기관의 사용 환경에 맞춘 서비스를 제공하고 있다. 셀바스AI의 음성합성 등 음성기술을 통해 박물관 내 전시해설(도슨트) 서비스뿐 아니라 외국인 관광객을 위한 다국어 서비스도 제공 중이다.로보케어 돌봄로봇의 경우 실버 세대용 인지훈련 로봇 '보미', 일대일 이동형 인지훈련 데일리케어 로봇 등에 음성합성 기술이 적용되고 있다. 특히 보미 로봇은 이대목동병원 로봇인지치료센터 등에서 치매 위험이 있는 고령자를 대상으로 두뇌 향상 컨텐츠를 제공해 뇌기능 활성화와 치매 예방에 도움을 주고 있다. 사용자와 로봇 간의 원활한 상호 작용이 가능하도록 다양한 언어·음성으로 표현할 수 있도록 지원하고 있다. "
 2023.05.02 09:06,"셀바스AI, 클로봇·로보케어에 음성합성 공급 '로봇 시장 진출 확대'","인공지능(AI) 전문기업 셀바스AI가 국내 다수의 로봇 기업에 음성기술 공급을 확대하며 '대화형 AI 음성 로봇' 사업에 속도를 내고 있다. 셀바스AI는 로봇 전문기업 클로봇, 로보케어에 음성합성(TTS)을 공급했다고 2일 밝혔다.셀바스AI의 음성합성(Selvy TTS) 기술은 로봇 전문기업 클로봇, 로보케어의 자율주행 안내로봇, 데일리케어 로봇, 인지훈련 로봇 등에 적용되고 있다. 한국어 뿐 아니라 영어, 중국어, 일본어 등 다국어 음성합성이 공급되어 글로벌 사용자들을 위해 서비스 중이다. 회사는 음성합성 공급을 시작으로 음성인식과 GPT를 응용한 '대화형 AI 음성 서비스' 등을 확대할 계획이다. 국내 1위 B2B(기업간고객) 로봇 서비스 기업 클로봇의 자율주행 안내로봇은 병원, 박물관, 백화점 등 각 기관의 사용 환경에 맞춘 서비스를 제공 중이다. 셀바스AI의 음성합성 등 음성기술을 통해 박물관 내 전시해설(도슨트) 서비스뿐 아니라 외국인 관광객을 위한 다국어 서비스도 선보이고 있다.  로보케어 돌봄로봇의 경우 실버 세대용 인지훈련 로봇 '보미', 일대일 이동형 인지훈련 데일리케어 로봇에 음성합성 기술이 적용되고 있다. 특히 보미 로봇은 이대목동병원 로봇인지치료센터 등에서 치매 위험이 있는 고령자를 대상으로 두뇌 향상 컨텐츠를 제공하여 뇌기능 활성화와 치매 예방에 도움을 준다. 사용자와 로봇 간의 원활한 상호 작용이 가능하도록 다양한 언어 및 음성으로 표현할 수 있도록 지원 중이다. 셀바스AI는 10여년 전부터 로봇기업과의 협업을 통해 로봇분야에 풍부한 경험을 가지고 있다. 로봇의 외형과 서비스에 적합한 특화된 보이스를 제공하며, 로봇에서 편리한 음성 기능 구현이 가능하도록 다양한 API를 제공하고 있다. 이에 자율형 학습이 가능한 특수 아동 교육 로봇, 치매예방을 위한 인지개발 로봇, 백화점 내 쇼핑 로봇 등 스마트 로봇에 활발히 적용되고 있다. 또 임베디드, 서버, 클라우드 등 다양한 형태의 음성합성 기술 공급 라인업을 갖추고 있어, 서비스 로봇부터 휴먼형 로봇까지 다양한 형태의 로봇에 적용될 수 있다. 셀바스AI HCI섹터 이항섭 사업대표는 ""대화형 AI 음성 서비스가 적용된 로봇은 친근한 목소리로 안내하고, 사람의 말을 듣고 이해하면서 대화까지 가능해 진다""며 ""로봇이 사람과 상호작용을 통해 진화하고 사용자의 니즈에 맞춰 스스로 동작하는 시대를 만들어갈 수 있도록 주요 기술을 제시할 계획""이라고 말했다."
 2023.05.02 08:36,"셀바스AI, 클로봇·로보케어에 음성합성 기술 공급","			 [이데일리 이용성 기자] 셀바스AI(108860)는 로봇 전문기업 클로봇, 로보케어에 음성합성(TTS)을 공급하며 ‘대화형 AI 음성 로봇’ 사업에 속도를 내고 있다고 2일 밝혔다.(사진=셀바스AI)셀바스AI는 클로봇과 로보케어 자율주행 안내로봇, 데일리케어 로봇, 인지훈련 로봇 등에 셀바스AI의 음성합성이 적용됐다고 전했다. 이는 한국어 뿐 아니라 영어, 중국어, 일본어 등 다국어 음성합성이 공급돼, 다양한 국적의 사용자를 위해 서비스가 가능할 전망이다. 향후 셀바스AI는 음성합성 공급을 시작으로 음성인식과 GPT를 응용한 ‘대화형 AI 음성 서비스’ 등을 확대할 계획이다.셀바스AI의 기술이 접목된 클로봇의 자율주행 안내로봇은 병원, 박물관, 백화점 등 각 기관의 사용 환경에 맞춘 서비스를 제공을 확대할 방침이다. 현재는 셀바스AI의 음성합성 등 음성기술을 통해 박물관 내 전시해설 서비스뿐 아니라 외국인 관광객을 위한 다국어 서비스도 제공하고 있다. 또한, 로보케어 돌봄 로봇의 경우 실버 세대용 인지훈련 로봇 ‘보미’, 일대일 이동형 인지훈련 데일리케어 로봇에 음성합성 기술이 적용됨으로써 이대목동병원 로봇인지치료센터 등에서 치매 위험이 있는 고령자를 대상으로 두뇌 향상 콘텐츠를 제공하여 뇌 기능 활성화와 치매 예방에 도움을 주고 있다. 이항섭 셀바스AI HCI섹터 사업대표는 “국내 다양한 로봇 전문 기업에 음성합성 등 음성지능 공급을 통해 로봇이 텍스트 기반이 아닌 음성을 기반으로 자연스럽게 커뮤니케이션하기 때문에 로봇과 사람 간 상호 작용이 보다 원활해지고 있다”고 설명했다. 이어 이 대표는 “대화형 AI 음성 서비스가 적용된 로봇은 친근한 목소리로 안내하고, 사람의 말을 듣고 이해하면서 대화까지 가능해지는 등 로봇이 사람과 상호작용을 통해 진화하고 사용자의 요구에 맞춰 스스로 동작하는 시대를 만들어갈 수 있도록 주요 기술을 제시할 계획”이라고 강조했다."
